asistencia_laboratorio_pct,asistencia_teorico_pct,asistencia_total_pct,entregas_tarea_puntual,horas_de_estudio_semana,puntualidad_pago,ingresos_mensual,deuda_academica,tipo_financiamiento,costo_servicio_mensual,indice_financiero,indice_procrastinacion,horas_deporte,horas_cultura,horas_extracurriculares,alimentacion,actividad_fisica,horas_pantalla_no_academica,horas_sueno,habitos_vida,horas_trabajo_semana,apoyo_social,estres,bienestar_estudiantil,pps_actual_20,rendimiento,riesgo_de_desercion
Excelente,Alta,Alta,Critico,Insuficiente,Impuntual,Medio,Sin_deuda,Credito,Muy_Bajo,Estable,Minimo,Frecuente,Constante,Baja,Moderada,Baja,Moderado,Adecuado,Regular,Parcial_Baja,Moderado,Bajo,Regular,Inicio,Previsto,Bajo
Excelente,Media,Excelente,Consistente,Adecuado,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Alto,Estable,Ocasional,Nula,Frecuente,Alta,Moderada,Nula,Moderado,Deficiente,Regular,Tiempo_Completo,Excelente,Muy_Alto,Regular,Destacado,Destacado,Alto
Media,Alta,Alta,Moderado,Insuficiente,Impuntual,Alto,Con_deuda,Pago_Directo,Muy_Bajo,Estable,Ocasional,Frecuente,Ocasional,Baja,Moderada,Frecuente,Moderado,Adecuado,Excelente,Ninguna,Insuficiente,Alto,Regular,Inicio,Previsto,Medio
Excelente,Excelente,Excelente,Critico,Insuficiente,Puntual,Medio,Con_deuda,Pago_Directo,Bajo,Vulnerable,Frecuente,Nula,Ocasional,Media,Adecuada,Baja,Moderado,Deficiente,Regular,Parcial_Alta,Bueno,Alto,Regular,Previsto,Destacado,Medio
Media,Media,Excelente,Consistente,Intensivo,Impuntual,Medio,Con_deuda,Credito,Alto,Vulnerable,Ocasional,Frecuente,Nula,Media,Inadecuada,Constante,Alto,Excesivo,Bueno,Ninguna,Bueno,Muy_Alto,Excelente,En_Proceso,Destacado,Medio
Media,Media,Media,Critico,Adecuado,Puntual,Bajo,Con_deuda,Beca_Parcial,Medio,Riesgo_Moderado,Frecuente,Constante,Nula,Baja,Adecuada,Constante,Bajo,Regular,Excelente,Parcial_Alta,Excelente,Moderado,Excelente,Inicio,Inicio,Bajo
Alta,Alta,Excelente,Consistente,Limitado,Puntual,Muy_Bajo,Con_deuda,Beca_Parcial,Medio,Vulnerable,Constante,Nula,Constante,Baja,Adecuada,Nula,Moderado,Adecuado,Regular,Tiempo_Completo,Excelente,Bajo,Excelente,Inicio,Inicio,Bajo
Excelente,Baja,Media,Moderado,Insuficiente,Impuntual,Medio,Con_deuda,Beca_Parcial,Muy_Bajo,Vulnerable,Constante,Nula,Ocasional,Media,Moderada,Constante,Alto,Adecuado,Excelente,Ninguna,Moderado,Alto,Critico,Inicio,Inicio,Medio
Baja,Baja,Baja,Moderado,Adecuado,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Constante,Constante,Baja,Adecuada,Frecuente,Moderado,Excesivo,Deficiente,Tiempo_Completo,Moderado,Bajo,Regular,En_Proceso,Inicio,Medio
Excelente,Media,Alta,Critico,Limitado,Impuntual,Alto,Sin_deuda,Financiamiento_Familiar,Bajo,Sostenible,Ocasional,Ocasional,Frecuente,Alta,Inadecuada,Nula,Bajo,Regular,Excelente,Ninguna,Bueno,Muy_Alto,Regular,En_Proceso,Destacado,Medio
Excelente,Media,Alta,Consistente,Adecuado,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Medio,Estable,Constante,Constante,Ocasional,Media,Adecuada,Nula,Moderado,Excesivo,Bueno,Parcial_Baja,Insuficiente,Moderado,Excelente,Inicio,Previsto,Bajo
Alta,Excelente,Alta,Critico,Adecuado,Impuntual,Medio,Sin_deuda,Financiamiento_Familiar,Alto,Vulnerable,Minimo,Frecuente,Frecuente,Alta,Inadecuada,Frecuente,Bajo,Excesivo,Regular,Ninguna,Insuficiente,Bajo,Excelente,Previsto,Destacado,Bajo
Alta,Media,Excelente,Ejemplar,Limitado,Impuntual,Bajo,Sin_deuda,Credito,Medio,Vulnerable,Minimo,Constante,Constante,Alta,Inadecuada,Constante,Alto,Deficiente,Deficiente,Tiempo_Completo,Bueno,Moderado,Excelente,En_Proceso,Destacado,Bajo
Media,Media,Media,Moderado,Intensivo,Impuntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_Moderado,Minimo,Nula,Constante,Media,Moderada,Nula,Alto,Excesivo,Bueno,Tiempo_Completo,Insuficiente,Bajo,Critico,Destacado,Destacado,Medio
Excelente,Alta,Excelente,Moderado,Adecuado,Impuntual,Bajo,Con_deuda,Beca_Total,Bajo,Estable,Ocasional,Constante,Ocasional,Baja,Inadecuada,Nula,Alto,Adecuado,Deficiente,Parcial_Alta,Bueno,Moderado,Regular,Inicio,En_Proceso,Bajo
Media,Alta,Media,Critico,Limitado,Puntual,Medio,Con_deuda,Credito,Alto,Riesgo_Moderado,Minimo,Constante,Frecuente,Alta,Inadecuada,Baja,Alto,Adecuado,Bueno,Parcial_Baja,Bueno,Alto,Regular,Inicio,Inicio,Bajo
Media,Baja,Baja,Critico,Insuficiente,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Medio,Vulnerable,Minimo,Constante,Ocasional,Media,Inadecuada,Constante,Bajo,Regular,Bueno,Parcial_Baja,Excelente,Moderado,Excelente,Destacado,Previsto,Bajo
Alta,Excelente,Alta,Critico,Intensivo,Puntual,Alto,Con_deuda,Beca_Parcial,Bajo,Riesgo_Moderado,Ocasional,Nula,Ocasional,Baja,Moderada,Nula,Alto,Regular,Regular,Parcial_Alta,Moderado,Muy_Alto,Critico,Inicio,Previsto,Medio
Alta,Baja,Media,Ejemplar,Intensivo,Impuntual,Muy_Bajo,Con_deuda,Credito,Alto,Estable,Frecuente,Frecuente,Nula,Media,Inadecuada,Nula,Bajo,Adecuado,Bueno,Ninguna,Excelente,Bajo,Excelente,Destacado,Destacado,Bajo
Excelente,Alta,Excelente,Consistente,Intensivo,Puntual,Muy_Bajo,Con_deuda,Beca_Total,Alto,Riesgo_Moderado,Frecuente,Ocasional,Constante,Media,Adecuada,Baja,Alto,Adecuado,Bueno,Parcial_Baja,Excelente,Moderado,Excelente,Inicio,Destacado,Bajo
Media,Excelente,Excelente,Ejemplar,Limitado,Puntual,Bajo,Con_deuda,Beca_Parcial,Bajo,Riesgo_Moderado,Frecuente,Ocasional,Frecuente,Baja,Inadecuada,Nula,Bajo,Deficiente,Deficiente,Parcial_Baja,Moderado,Bajo,Regular,Destacado,Destacado,Bajo
Alta,Alta,Excelente,Consistente,Intensivo,Puntual,Bajo,Sin_deuda,Beca_Parcial,Bajo,Riesgo_Moderado,Ocasional,Frecuente,Constante,Alta,Moderada,Baja,Bajo,Excesivo,Excelente,Parcial_Baja,Moderado,Bajo,Excelente,Previsto,Destacado,Bajo
Media,Media,Alta,Ejemplar,Intensivo,Impuntual,Medio,Sin_deuda,Pago_Directo,Alto,Riesgo_Moderado,Ocasional,Constante,Nula,Media,Moderada,Frecuente,Alto,Excesivo,Excelente,Tiempo_Completo,Moderado,Alto,Excelente,Inicio,Previsto,Medio
Excelente,Alta,Excelente,Ejemplar,Limitado,Impuntual,Bajo,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Riesgo_Moderado,Minimo,Nula,Constante,Baja,Inadecuada,Baja,Moderado,Excesivo,Regular,Tiempo_Completo,Insuficiente,Muy_Alto,Critico,Previsto,Destacado,Alto
Baja,Alta,Alta,Consistente,Insuficiente,Impuntual,Medio,Sin_deuda,Beca_Parcial,Muy_Bajo,Vulnerable,Constante,Ocasional,Constante,Baja,Adecuada,Nula,Alto,Excesivo,Regular,Tiempo_Completo,Excelente,Alto,Regular,En_Proceso,Inicio,Medio
Alta,Media,Alta,Consistente,Adecuado,Impuntual,Alto,Sin_deuda,Credito,Alto,Estable,Ocasional,Ocasional,Nula,Baja,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Parcial_Baja,Bueno,Moderado,Excelente,Destacado,Destacado,Bajo
Baja,Alta,Alta,Ejemplar,Insuficiente,Puntual,Alto,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Constante,Constante,Frecuente,Alta,Moderada,Nula,Bajo,Regular,Deficiente,Parcial_Alta,Bueno,Alto,Critico,Destacado,Inicio,Medio
Media,Alta,Baja,Ejemplar,Insuficiente,Impuntual,Muy_Bajo,Con_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Ocasional,Frecuente,Constante,Alta,Inadecuada,Frecuente,Bajo,Regular,Bueno,Parcial_Baja,Moderado,Bajo,Excelente,Inicio,Inicio,Bajo
Excelente,Alta,Excelente,Ejemplar,Insuficiente,Puntual,Medio,Con_deuda,Beca_Total,Alto,Estable,Constante,Ocasional,Ocasional,Media,Adecuada,Frecuente,Bajo,Deficiente,Bueno,Parcial_Alta,Moderado,Muy_Alto,Regular,Inicio,Inicio,Alto
Media,Baja,Baja,Moderado,Intensivo,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Alto,Vulnerable,Minimo,Constante,Frecuente,Alta,Adecuada,Baja,Moderado,Adecuado,Excelente,Parcial_Baja,Excelente,Muy_Alto,Excelente,Inicio,Inicio,Bajo
Baja,Baja,Baja,Critico,Intensivo,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Alto,Riesgo_Moderado,Minimo,Nula,Frecuente,Alta,Inadecuada,Constante,Bajo,Deficiente,Bueno,Parcial_Alta,Insuficiente,Bajo,Excelente,En_Proceso,Destacado,Bajo
Excelente,Media,Excelente,Critico,Adecuado,Puntual,Muy_Bajo,Con_deuda,Beca_Total,Muy_Bajo,Vulnerable,Constante,Nula,Constante,Baja,Moderada,Constante,Alto,Excesivo,Regular,Tiempo_Completo,Excelente,Bajo,Excelente,Destacado,En_Proceso,Bajo
Media,Alta,Baja,Critico,Intensivo,Impuntual,Bajo,Sin_deuda,Beca_Total,Medio,Estable,Constante,Constante,Constante,Alta,Inadecuada,Nula,Bajo,Excesivo,Regular,Parcial_Baja,Moderado,Muy_Alto,Regular,En_Proceso,En_Proceso,Bajo
Alta,Excelente,Alta,Consistente,Adecuado,Impuntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Ocasional,Nula,Ocasional,Baja,Moderada,Baja,Moderado,Regular,Bueno,Parcial_Baja,Moderado,Alto,Excelente,Inicio,Destacado,Bajo
Media,Baja,Baja,Critico,Limitado,Puntual,Bajo,Con_deuda,Pago_Directo,Bajo,Riesgo_Moderado,Ocasional,Constante,Constante,Alta,Moderada,Constante,Moderado,Adecuado,Deficiente,Ninguna,Bueno,Muy_Alto,Regular,Previsto,En_Proceso,Bajo
Media,Excelente,Alta,Moderado,Insuficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Alto,Estable,Minimo,Constante,Frecuente,Alta,Adecuada,Nula,Alto,Deficiente,Bueno,Tiempo_Completo,Excelente,Alto,Excelente,Previsto,Previsto,Bajo
Media,Excelente,Excelente,Consistente,Insuficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Constante,Ocasional,Frecuente,Media,Inadecuada,Constante,Alto,Regular,Regular,Tiempo_Completo,Bueno,Muy_Alto,Regular,Destacado,En_Proceso,Alto
Excelente,Alta,Alta,Consistente,Adecuado,Impuntual,Medio,Con_deuda,Pago_Directo,Medio,Vulnerable,Ocasional,Nula,Ocasional,Baja,Adecuada,Nula,Alto,Deficiente,Deficiente,Parcial_Baja,Excelente,Muy_Alto,Critico,En_Proceso,Previsto,Bajo
Media,Media,Alta,Ejemplar,Adecuado,Impuntual,Bajo,Con_deuda,Beca_Parcial,Medio,Vulnerable,Constante,Constante,Ocasional,Baja,Inadecuada,Constante,Moderado,Excesivo,Deficiente,Parcial_Alta,Insuficiente,Alto,Critico,Inicio,Inicio,Alto
Excelente,Excelente,Excelente,Critico,Insuficiente,Puntual,Alto,Con_deuda,Credito,Medio,Estable,Minimo,Frecuente,Nula,Media,Inadecuada,Nula,Moderado,Deficiente,Regular,Parcial_Baja,Insuficiente,Bajo,Excelente,Destacado,Destacado,Bajo
Baja,Alta,Baja,Moderado,Intensivo,Impuntual,Muy_Bajo,Sin_deuda,Beca_Parcial,Medio,Vulnerable,Constante,Nula,Frecuente,Baja,Inadecuada,Nula,Alto,Deficiente,Deficiente,Ninguna,Moderado,Bajo,Regular,Inicio,En_Proceso,Bajo
Media,Excelente,Media,Moderado,Limitado,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Frecuente,Constante,Constante,Alta,Moderada,Baja,Alto,Deficiente,Deficiente,Tiempo_Completo,Excelente,Alto,Excelente,Destacado,Destacado,Medio
Baja,Excelente,Media,Ejemplar,Adecuado,Puntual,Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Riesgo_Moderado,Frecuente,Nula,Frecuente,Media,Inadecuada,Baja,Alto,Deficiente,Regular,Tiempo_Completo,Excelente,Muy_Alto,Excelente,Previsto,Previsto,Medio
Media,Alta,Baja,Ejemplar,Adecuado,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Alto,Riesgo_Moderado,Ocasional,Ocasional,Ocasional,Baja,Moderada,Frecuente,Moderado,Adecuado,Deficiente,Parcial_Baja,Bueno,Moderado,Regular,Inicio,Previsto,Bajo
Alta,Excelente,Excelente,Ejemplar,Intensivo,Puntual,Medio,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Constante,Ocasional,Constante,Media,Adecuada,Baja,Bajo,Regular,Deficiente,Ninguna,Bueno,Alto,Regular,Previsto,Destacado,Bajo
Excelente,Media,Excelente,Moderado,Insuficiente,Puntual,Bajo,Sin_deuda,Pago_Directo,Alto,Vulnerable,Constante,Frecuente,Ocasional,Media,Moderada,Frecuente,Alto,Excesivo,Regular,Ninguna,Insuficiente,Moderado,Excelente,En_Proceso,Inicio,Medio
Alta,Excelente,Excelente,Consistente,Adecuado,Impuntual,Medio,Con_deuda,Beca_Total,Muy_Bajo,Estable,Constante,Ocasional,Constante,Alta,Adecuada,Constante,Bajo,Excesivo,Bueno,Parcial_Alta,Bueno,Muy_Alto,Regular,Inicio,Previsto,Bajo
Excelente,Media,Baja,Consistente,Intensivo,Impuntual,Medio,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_Moderado,Minimo,Ocasional,Ocasional,Baja,Inadecuada,Constante,Bajo,Regular,Bueno,Parcial_Alta,Bueno,Alto,Excelente,En_Proceso,Destacado,Medio
Baja,Excelente,Excelente,Critico,Adecuado,Impuntual,Medio,Con_deuda,Pago_Directo,Bajo,Estable,Constante,Constante,Constante,Alta,Adecuada,Nula,Alto,Regular,Bueno,Ninguna,Moderado,Alto,Excelente,Previsto,Destacado,Medio
Alta,Baja,Alta,Ejemplar,Limitado,Impuntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Medio,Riesgo_Moderado,Ocasional,Ocasional,Nula,Baja,Adecuada,Nula,Moderado,Deficiente,Bueno,Tiempo_Completo,Moderado,Alto,Critico,En_Proceso,Previsto,Alto
Media,Excelente,Baja,Consistente,Insuficiente,Puntual,Alto,Con_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Frecuente,Frecuente,Frecuente,Alta,Moderada,Frecuente,Bajo,Deficiente,Bueno,Parcial_Baja,Bueno,Muy_Alto,Critico,Previsto,Inicio,Bajo
Excelente,Media,Alta,Moderado,Limitado,Puntual,Medio,Con_deuda,Credito,Muy_Bajo,Estable,Ocasional,Frecuente,Ocasional,Media,Inadecuada,Constante,Bajo,Deficiente,Regular,Ninguna,Moderado,Muy_Alto,Critico,Previsto,Inicio,Bajo
Alta,Media,Excelente,Critico,Intensivo,Impuntual,Alto,Con_deuda,Pago_Directo,Muy_Bajo,Sostenible,Minimo,Nula,Constante,Media,Adecuada,Constante,Moderado,Adecuado,Bueno,Parcial_Alta,Insuficiente,Moderado,Regular,Inicio,Destacado,Medio
Media,Alta,Media,Critico,Intensivo,Impuntual,Medio,Con_deuda,Credito,Medio,Vulnerable,Ocasional,Nula,Nula,Baja,Inadecuada,Baja,Bajo,Excesivo,Bueno,Parcial_Alta,Bueno,Alto,Excelente,Destacado,Destacado,Alto
Baja,Excelente,Alta,Critico,Adecuado,Impuntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Minimo,Nula,Nula,Baja,Moderada,Frecuente,Moderado,Excesivo,Bueno,Ninguna,Moderado,Alto,Excelente,Destacado,Destacado,Bajo
Excelente,Alta,Excelente,Ejemplar,Insuficiente,Puntual,Bajo,Con_deuda,Beca_Parcial,Alto,Vulnerable,Minimo,Constante,Ocasional,Media,Inadecuada,Baja,Bajo,Excesivo,Bueno,Tiempo_Completo,Moderado,Alto,Regular,En_Proceso,Destacado,Alto
Media,Alta,Media,Ejemplar,Intensivo,Puntual,Alto,Sin_deuda,Financiamiento_Familiar,Muy_Bajo,Sostenible,Frecuente,Frecuente,Nula,Baja,Moderada,Baja,Alto,Deficiente,Regular,Tiempo_Completo,Moderado,Moderado,Excelente,En_Proceso,En_Proceso,Medio
Excelente,Alta,Alta,Ejemplar,Intensivo,Impuntual,Bajo,Con_deuda,Financiamiento_Familiar,Muy_Bajo,Vulnerable,Minimo,Frecuente,Constante,Alta,Moderada,Frecuente,Moderado,Adecuado,Excelente,Tiempo_Completo,Insuficiente,Muy_Alto,Excelente,En_Proceso,Destacado,Alto
Alta,Baja,Media,Critico,Limitado,Impuntual,Medio,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Frecuente,Frecuente,Nula,Media,Inadecuada,Frecuente,Alto,Excesivo,Regular,Parcial_Alta,Moderado,Alto,Critico,Destacado,Destacado,Medio
Alta,Media,Alta,Consistente,Limitado,Puntual,Muy_Bajo,Con_deuda,Financiamiento_Familiar,Bajo,Riesgo_Moderado,Constante,Nula,Nula,Media,Moderada,Frecuente,Moderado,Regular,Bueno,Ninguna,Moderado,Moderado,Regular,Inicio,Inicio,Bajo
Excelente,Excelente,Excelente,Consistente,Adecuado,Impuntual,Bajo,Con_deuda,Beca_Parcial,Alto,Riesgo_Moderado,Frecuente,Nula,Nula,Baja,Adecuada,Frecuente,Bajo,Excesivo,Excelente,Parcial_Alta,Insuficiente,Bajo,Excelente,Previsto,Inicio,Bajo
Media,Baja,Media,Critico,Limitado,Impuntual,Bajo,Sin_deuda,Beca_Total,Bajo,Riesgo_Moderado,Constante,Nula,Constante,Alta,Moderada,Constante,Moderado,Excesivo,Bueno,Tiempo_Completo,Moderado,Alto,Excelente,Destacado,En_Proceso,Alto
Baja,Alta,Alta,Ejemplar,Insuficiente,Impuntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Frecuente,Frecuente,Constante,Alta,Inadecuada,Nula,Moderado,Regular,Deficiente,Parcial_Alta,Excelente,Muy_Alto,Regular,En_Proceso,Inicio,Bajo
Media,Baja,Excelente,Moderado,Insuficiente,Impuntual,Alto,Sin_deuda,Credito,Medio,Estable,Constante,Ocasional,Constante,Baja,Moderada,Nula,Alto,Regular,Deficiente,Parcial_Baja,Insuficiente,Alto,Critico,Destacado,En_Proceso,Alto
Excelente,Excelente,Excelente,Moderado,Insuficiente,Impuntual,Bajo,Sin_deuda,Beca_Parcial,Medio,Riesgo_Moderado,Minimo,Constante,Nula,Media,Inadecuada,Frecuente,Alto,Regular,Regular,Parcial_Baja,Moderado,Muy_Alto,Critico,En_Proceso,Previsto,Bajo
Alta,Alta,Excelente,Critico,Intensivo,Puntual,Alto,Con_deuda,Beca_Total,Medio,Sostenible,Frecuente,Frecuente,Ocasional,Media,Inadecuada,Frecuente,Alto,Regular,Regular,Tiempo_Completo,Bueno,Muy_Alto,Excelente,Previsto,Destacado,Bajo
Alta,Baja,Media,Moderado,Insuficiente,Impuntual,Muy_Bajo,Con_deuda,Credito,Muy_Bajo,Vulnerable,Constante,Frecuente,Nula,Media,Adecuada,Constante,Bajo,Regular,Excelente,Tiempo_Completo,Insuficiente,Bajo,Regular,En_Proceso,Inicio,Alto
Excelente,Excelente,Excelente,Moderado,Adecuado,Puntual,Muy_Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Estable,Frecuente,Ocasional,Nula,Baja,Inadecuada,Nula,Moderado,Regular,Regular,Parcial_Baja,Moderado,Bajo,Excelente,Inicio,En_Proceso,Bajo
Baja,Alta,Media,Critico,Intensivo,Puntual,Bajo,Con_deuda,Beca_Parcial,Medio,Vulnerable,Ocasional,Constante,Frecuente,Alta,Inadecuada,Constante,Moderado,Regular,Regular,Parcial_Baja,Excelente,Alto,Regular,Destacado,Destacado,Bajo
Excelente,Baja,Baja,Critico,Limitado,Impuntual,Alto,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Constante,Ocasional,Nula,Baja,Moderada,Constante,Alto,Excesivo,Deficiente,Tiempo_Completo,Moderado,Bajo,Excelente,En_Proceso,Inicio,Medio
Excelente,Baja,Alta,Consistente,Intensivo,Puntual,Medio,Con_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Constante,Frecuente,Alta,Adecuada,Frecuente,Alto,Deficiente,Bueno,Parcial_Baja,Bueno,Moderado,Excelente,Previsto,Destacado,Bajo
Excelente,Baja,Alta,Ejemplar,Limitado,Impuntual,Bajo,Con_deuda,Beca_Parcial,Alto,Vulnerable,Ocasional,Frecuente,Frecuente,Alta,Adecuada,Constante,Alto,Adecuado,Bueno,Ninguna,Insuficiente,Moderado,Regular,Destacado,Destacado,Alto
Excelente,Alta,Excelente,Consistente,Insuficiente,Puntual,Bajo,Con_deuda,Beca_Parcial,Medio,Riesgo_Moderado,Ocasional,Nula,Ocasional,Baja,Inadecuada,Constante,Moderado,Adecuado,Bueno,Tiempo_Completo,Moderado,Muy_Alto,Critico,Destacado,En_Proceso,Alto
Excelente,Excelente,Alta,Critico,Intensivo,Puntual,Alto,Sin_deuda,Beca_Parcial,Medio,Vulnerable,Ocasional,Ocasional,Ocasional,Baja,Adecuada,Nula,Moderado,Deficiente,Bueno,Ninguna,Moderado,Alto,Regular,Destacado,Destacado,Medio
Media,Media,Alta,Moderado,Limitado,Puntual,Alto,Sin_deuda,Credito,Bajo,Sostenible,Minimo,Constante,Constante,Alta,Adecuada,Baja,Alto,Excesivo,Excelente,Parcial_Baja,Excelente,Bajo,Excelente,Inicio,Destacado,Bajo
Media,Excelente,Excelente,Moderado,Intensivo,Puntual,Bajo,Con_deuda,Financiamiento_Familiar,Alto,Vulnerable,Minimo,Frecuente,Ocasional,Baja,Inadecuada,Nula,Moderado,Adecuado,Regular,Tiempo_Completo,Bueno,Moderado,Excelente,Previsto,Destacado,Medio
Baja,Excelente,Alta,Ejemplar,Intensivo,Puntual,Bajo,Sin_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Constante,Constante,Media,Adecuada,Constante,Moderado,Regular,Excelente,Parcial_Baja,Bueno,Moderado,Regular,Destacado,Destacado,Bajo
Excelente,Alta,Excelente,Ejemplar,Insuficiente,Impuntual,Bajo,Con_deuda,Beca_Total,Bajo,Riesgo_Moderado,Ocasional,Ocasional,Frecuente,Media,Inadecuada,Constante,Bajo,Deficiente,Regular,Parcial_Alta,Moderado,Bajo,Excelente,Previsto,Destacado,Medio
Alta,Baja,Alta,Moderado,Intensivo,Puntual,Alto,Sin_deuda,Beca_Total,Bajo,Sostenible,Ocasional,Frecuente,Constante,Alta,Inadecuada,Frecuente,Moderado,Excesivo,Excelente,Ninguna,Moderado,Alto,Regular,Destacado,Destacado,Bajo
Excelente,Excelente,Excelente,Consistente,Limitado,Puntual,Bajo,Sin_deuda,Credito,Muy_Bajo,Estable,Frecuente,Frecuente,Nula,Media,Moderada,Nula,Moderado,Deficiente,Regular,Parcial_Baja,Insuficiente,Moderado,Excelente,Previsto,En_Proceso,Medio
Excelente,Excelente,Excelente,Moderado,Limitado,Impuntual,Alto,Con_deuda,Beca_Total,Alto,Vulnerable,Constante,Ocasional,Ocasional,Media,Adecuada,Constante,Moderado,Excesivo,Regular,Ninguna,Insuficiente,Bajo,Critico,Destacado,Destacado,Bajo
Media,Baja,Baja,Critico,Adecuado,Impuntual,Alto,Sin_deuda,Credito,Alto,Riesgo_Moderado,Constante,Frecuente,Frecuente,Media,Inadecuada,Constante,Alto,Deficiente,Regular,Tiempo_Completo,Moderado,Muy_Alto,Critico,Inicio,Inicio,Alto
Media,Media,Media,Consistente,Adecuado,Impuntual,Muy_Bajo,Sin_deuda,Financiamiento_Familiar,Bajo,Vulnerable,Frecuente,Frecuente,Frecuente,Alta,Moderada,Frecuente,Bajo,Regular,Excelente,Parcial_Alta,Insuficiente,Moderado,Excelente,Previsto,Previsto,Bajo
Alta,Excelente,Excelente,Critico,Adecuado,Puntual,Bajo,Con_deuda,Beca_Total,Muy_Bajo,Vulnerable,Ocasional,Constante,Nula,Alta,Moderada,Constante,Alto,Adecuado,Bueno,Tiempo_Completo,Bueno,Bajo,Excelente,Destacado,Destacado,Bajo
Excelente,Media,Alta,Critico,Limitado,Puntual,Muy_Bajo,Con_deuda,Pago_Directo,Muy_Bajo,Estable,Constante,Frecuente,Frecuente,Baja,Inadecuada,Constante,Alto,Excesivo,Regular,Ninguna,Insuficiente,Alto,Regular,Previsto,Inicio,Medio
Excelente,Baja,Media,Consistente,Adecuado,Puntual,Bajo,Con_deuda,Credito,Bajo,Vulnerable,Constante,Constante,Frecuente,Alta,Moderada,Nula,Alto,Adecuado,Excelente,Parcial_Baja,Excelente,Moderado,Regular,En_Proceso,Previsto,Bajo
Excelente,Baja,Alta,Ejemplar,Adecuado,Impuntual,Medio,Sin_deuda,Credito,Medio,Vulnerable,Minimo,Constante,Ocasional,Media,Inadecuada,Nula,Alto,Deficiente,Deficiente,Parcial_Baja,Excelente,Alto,Regular,Inicio,En_Proceso,Bajo
Alta,Excelente,Excelente,Critico,Intensivo,Impuntual,Bajo,Sin_deuda,Beca_Total,Alto,Estable,Ocasional,Frecuente,Nula,Media,Moderada,Nula,Alto,Adecuado,Excelente,Parcial_Alta,Excelente,Bajo,Excelente,En_Proceso,Destacado,Bajo
Media,Alta,Media,Critico,Limitado,Puntual,Medio,Con_deuda,Pago_Directo,Muy_Bajo,Sostenible,Ocasional,Constante,Nula,Baja,Adecuada,Nula,Bajo,Regular,Bueno,Parcial_Alta,Insuficiente,Muy_Alto,Critico,En_Proceso,Inicio,Alto
Media,Excelente,Media,Moderado,Intensivo,Impuntual,Muy_Bajo,Con_deuda,Pago_Directo,Bajo,Vulnerable,Constante,Nula,Ocasional,Baja,Inadecuada,Nula,Alto,Regular,Regular,Parcial_Baja,Insuficiente,Alto,Regular,En_Proceso,Previsto,Medio
Alta,Excelente,Excelente,Ejemplar,Intensivo,Impuntual,Alto,Sin_deuda,Beca_Parcial,Alto,Estable,Frecuente,Nula,Frecuente,Media,Adecuada,Nula,Bajo,Deficiente,Bueno,Parcial_Baja,Moderado,Alto,Excelente,Previsto,Destacado,Alto
Baja,Baja,Alta,Ejemplar,Intensivo,Impuntual,Medio,Sin_deuda,Beca_Parcial,Alto,Vulnerable,Ocasional,Frecuente,Nula,Alta,Moderada,Nula,Moderado,Deficiente,Regular,Ninguna,Insuficiente,Moderado,Regular,Inicio,Destacado,Medio
Alta,Alta,Alta,Moderado,Adecuado,Impuntual,Bajo,Sin_deuda,Pago_Directo,Medio,Estable,Ocasional,Constante,Ocasional,Media,Moderada,Constante,Moderado,Excesivo,Regular,Tiempo_Completo,Moderado,Bajo,Excelente,En_Proceso,En_Proceso,Bajo
